MRinf,MRsup,T,t
0.0001059200511344455,0.00010470979532261175,-18.13214932832774,1699893515.230546
0.00010526178950030451,0.0001040215292301816,-18.02810252439616,1699893515.764707
0.00010392683217956779,0.00010291656673207274,-17.873431466483762,1699893516.298688
0.00010304072341582239,0.0001022498780106709,-17.70511179074854,1699893516.8312802
0.00010194950873024769,0.00010132138972541007,-17.583699519479442,1699893517.36573
0.00010139120972289597,0.00010030568196087752,-17.42791254287908,1699893517.890408
0.00010026571633442211,9.936498801363313e-05,-17.29683045500224,1699893518.4334035
9.854083961218902e-05,9.731503780640754e-05,-17.183497581879156,1699893518.9567513
9.744961958831702e-05,9.674212986067658e-05,-17.036418731330148,1699893519.5006495
9.705036911083951e-05,9.55131491406099e-05,-16.922926736112007,1699893520.041735
9.530581370957827e-05,9.43340433487466e-05,-16.768785346376685,1699893520.5764534
9.51294366783068e-05,9.432981437191284e-05,-16.64333043949147,1699893521.1085644
9.351756704550368e-05,9.220658930868286e-05,-16.513544015979196,1699893521.642681
9.232168788845675e-05,9.077948715683875e-05,-16.395631543973742,1699893522.17746
9.069464386506151e-05,8.981259823675544e-05,-16.260328499540826,1699893522.7117565
8.996783292642973e-05,8.951711746581908e-05,-16.11146253513819,1699893523.2462976
8.855038435162926e-05,8.761502303414768e-05,-15.973281816386178,1699893523.789738
8.806135607939032e-05,8.709699559486059e-05,-15.878985923118007,1699893524.32369
8.644344786982251e-05,8.525917669345975e-05,-15.750161158254349,1699893524.8471582
8.710969828479442e-05,8.483288512426269e-05,-15.576669610498907,1699893525.3811777
8.430504543883966e-05,8.381353965709e-05,-15.450662623872415,1699893525.9360077
8.380751546329911e-05,8.253398682699515e-05,-15.358917310017276,1699893526.4712307
8.165333884153042e-05,8.11934555574406e-05,-15.19631745084063,1699893527.005403
8.153492548770519e-05,8.04480005413253e-05,-15.12044939965046,1699893527.5406673
8.046103011205719e-05,7.893938364690569e-05,-14.977215566141062,1699893528.0748193
8.017258909941217e-05,7.804250830926928e-05,-14.856322520762607,1699893528.6095307
7.722320842680938e-05,7.660049718948932e-05,-14.744028348568778,1699893529.1416187
7.582576790577468e-05,7.550592908314602e-05,-14.580927519046574,1699893529.6779883
7.48591451342409e-05,7.42135395860846e-05,-14.477128701844062,1699893530.2124567
7.374644996491903e-05,7.323468546684305e-05,-14.384571325979062,1699893530.744518
7.289431038440024e-05,7.324574717775875e-05,-14.218931747613388,1699893531.2758067
7.180718476584268e-05,7.128788797898339e-05,-14.116418870914325,1699893531.8069055
7.04604133969796e-05,6.997280807079215e-05,-13.99895815701154,1699893532.3383632
6.931928161397203e-05,6.869991113876665e-05,-13.884537051422429,1699893532.8721633
6.983257344683928e-05,6.759663324897623e-05,-13.731237980397262,1699893533.4066763
6.707761967902333e-05,6.657292645676945e-05,-13.642225887907607,1699893533.941718
6.515051342504487e-05,6.487481732154274e-05,-13.512677477391284,1699893534.474681
6.45487238419475e-05,6.367684852409024e-05,-13.389308576613153,1699893535.009311
6.53507058544455e-05,6.283055782084746e-05,-13.313911511080368,1699893535.5435534
6.176281724977574e-05,6.0947491599757414e-05,-13.150949579578343,1699893536.0887182
6.076090714080612e-05,6.085430916279322e-05,-13.081481943666098,1699893536.621259
5.985442042850203e-05,5.968325504715432e-05,-12.921383283821305,1699893537.1558242
5.843093476404954e-05,5.7741948792906574e-05,-12.819422729875058,1699893537.6905453
5.7591261625547776e-05,5.7357276003979904e-05,-12.685111548721094,1699893538.234755
5.686844881648762e-05,5.638377920113057e-05,-12.57016229078317,1699893538.7696571
5.554393067452199e-05,5.490416221803682e-05,-12.456736425004268,1699893539.3047366
5.4859522621687406e-05,5.389843780482553e-05,-12.334528213178467,1699893539.8384655
5.259562577684205e-05,5.2132528114369186e-05,-12.21396859429891,1699893540.3731697
5.127266636632796e-05,5.1177402762918735e-05,-12.099429750263022,1699893540.9084387
5.064437738186251e-05,5.021341365760912e-05,-12.011265693625445,1699893541.4399414
4.952600247311326e-05,4.8825805901039554e-05,-11.887621626585927,1699893541.9706664
4.8008240195781307e-05,4.7465381142639484e-05,-11.75880121351679,1699893542.5013165
4.647927707207964e-05,4.631717087207178e-05,-11.63975497308443,1699893543.0325902
4.57919587405396e-05,4.547056148233114e-05,-11.537484447614917,1699893543.5679698
4.4207880983489555e-05,4.440203326639102e-05,-11.443680476901275,1699893544.1025755
4.393295511431365e-05,4.3571465219032615e-05,-11.347666181720466,1699893544.636117
4.209618534277659e-05,4.221876851139379e-05,-11.204966780304497,1699893545.1711037
4.187850302434464e-05,4.1277253812046634e-05,-11.086768824959357,1699893545.7057796
3.997032281757448e-05,4.012445815898974e-05,-10.978159465698475,1699893546.239041
3.91362296274906e-05,3.927675591358587e-05,-10.85928616517086,1699893546.7707815
3.767038818617981e-05,3.768061573092156e-05,-10.788804623430782,1699893547.2914295
3.679794845572357e-05,3.691599458836623e-05,-10.678603740010919,1699893547.821582
3.6310921065074156e-05,3.564198624987325e-05,-10.581297231196976,1699893548.361782
3.481982856300361e-05,3.509107680852755e-05,-10.472457421293655,1699893548.8920212
3.425763709249104e-05,3.407855754440101e-05,-10.336465512182501,1699893549.4321246
3.287998757924823e-05,3.272171633860247e-05,-10.234517030914741,1699893549.97353
3.21718135859212e-05,3.168204736608392e-05,-10.143056404686524,1699893550.5044427
3.109462963481069e-05,3.1276521309558655e-05,-10.050018020942026,1699893551.0356333
2.986050238569975e-05,3.0024115992001254e-05,-9.905784255630454,1699893551.5701387
2.979629370006147e-05,2.988379063362616e-05,-9.814251371190922,1699893552.0944362
2.87918982976163e-05,2.9115789906867087e-05,-9.70401647918007,1699893552.6384385
2.836348812905489e-05,2.7779621032964786e-05,-9.601178527203343,1699893553.1598163
2.676036091200107e-05,2.672040807307822e-05,-9.506508079618802,1699893553.6927269
2.5849588367936456e-05,2.6205907311913888e-05,-9.424751135574041,1699893554.2380311
2.6048678879587642e-05,2.557411921974913e-05,-9.312237986684439,1699893554.772478
2.488049257606377e-05,2.5037481773904893e-05,-9.223495178378878,1699893555.3043118
2.401436305093693e-05,2.391777214883539e-05,-9.116315321720023,1699893555.8381557
2.283275849508907e-05,2.3584560418657755e-05,-9.01626648659841,1699893556.3630707
2.2878164992219526e-05,2.254376907952081e-05,-8.858005653932809,1699893556.9184723
2.2284615471663247e-05,2.2424608316614513e-05,-8.798880441888008,1699893557.4522958
2.2731624249643432e-05,2.1759861309770684e-05,-8.702912247864344,1699893557.9862034
2.128306920054931e-05,2.117650304259738e-05,-8.575582433044584,1699893558.5204432
2.1112294449479834e-05,2.0951628549416545e-05,-8.460393055011346,1699893559.0550253
2.0280740048977153e-05,2.0254002968180104e-05,-8.363932992020137,1699893559.5892503
2.0184752884066074e-05,2.0293467183574308e-05,-8.263095005693131,1699893560.11271
2.001033389961091e-05,1.9872840860306455e-05,-8.190385423728,1699893560.6547916
1.9133344829413502e-05,1.8824308306690353e-05,-8.1130655074199,1699893561.1891282
1.8681119090989304e-05,1.823687579355912e-05,-7.984365092478009,1699893561.7244434
1.7913922572395594e-05,1.8275985553249336e-05,-7.880491047740204,1699893562.2585356
1.7647884544784175e-05,1.7633307130623606e-05,-7.7782464511601574,1699893562.801573
1.7746698884439747e-05,1.7937262604802027e-05,-7.664772676154475,1699893563.3463645
1.659123946663193e-05,1.6187697853505403e-05,-7.58215049007934,1699893563.879621
1.67968783477029e-05,1.6404210472771726e-05,-7.5157407895233685,1699893564.4212418
1.6885321213771305e-05,1.66606542512321e-05,-7.408277447160488,1699893564.9542906
1.6338662005006577e-05,1.60552977028498e-05,-7.308031063875419,1699893565.4884825
1.598827143503087e-05,1.584907962902894e-05,-7.221561339550355,1699893566.0330443
1.5029179994986412e-05,1.532543187994407e-05,-7.1128299950293465,1699893566.5660264
1.5018987916955482e-05,1.49497205400605e-05,-6.985086012597034,1699893567.0910676
1.5075140108896224e-05,1.4506325179101632e-05,-6.920221793529661,1699893567.646222
1.5194835282841723e-05,1.4835184736826056e-05,-6.802302250571765,1699893568.178262
1.4421554489076109e-05,1.3868912373840488e-05,-6.734270993669965,1699893568.7097278
1.4514579875802215e-05,1.4442699129579382e-05,-6.618782894690201,1699893569.240735
1.3514846849370918e-05,1.351358043496979e-05,-6.550553041996911,1699893569.7827835
1.4348202783135495e-05,1.3668974847611968e-05,-6.437761959443932,1699893570.3148172
1.3725600916773349e-05,1.3712940539423939e-05,-6.3331667627782195,1699893570.8395247
1.3107644743596877e-05,1.3441228861184494e-05,-6.281731465175429,1699893571.3829272
1.3474294673605175e-05,1.335493336385914e-05,-6.165902895605359,1699893571.9166481
1.324681426570217e-05,1.3614047018765772e-05,-6.059383127773224,1699893572.4529636
1.3141342941191473e-05,1.2945266658197302e-05,-6.001952796431554,1699893572.987745
1.2686684035970983e-05,1.2896398396398679e-05,-5.859806010513407,1699893573.5286627
1.2318622959757201e-05,1.271151162206109e-05,-5.783748283853413,1699893574.0714135
1.274210143499945e-05,1.2686845062633311e-05,-5.723123766298764,1699893574.6047735
1.2894510540922234e-05,1.2484701785173418e-05,-5.610398620486234,1699893575.1320727
1.2104016901527783e-05,1.22728903462784e-05,-5.544670642253463,1699893575.6744075
1.2254630326394116e-05,1.2481607415294367e-05,-5.466238476413612,1699893576.208888
1.1907060278082652e-05,1.2035862199281127e-05,-5.373052751415022,1699893576.7444687
1.177449835913604e-05,1.1821543551020116e-05,-5.246307645352718,1699893577.267254
1.1984860332389095e-05,1.1600825237758236e-05,-5.187155884435186,1699893577.8204281
1.1935179861919195e-05,1.1772510385967739e-05,-5.093549075963003,1699893578.3659754
1.1636456583689258e-05,1.1920070537466572e-05,-5.017867328867975,1699893578.8981836
1.1390529703813245e-05,1.1413963656306332e-05,-4.935975115085823,1699893579.4387918
1.1388861029792385e-05,1.1559330953850578e-05,-4.817507970481675,1699893579.9690464
1.0617704513106748e-05,1.0751486953473134e-05,-4.774959580156195,1699893580.503224
1.0462124711246488e-05,1.308710026151759e-05,-4.683085169763103,1699893581.0374897
1.1191365941000604e-05,1.1027755558308448e-05,-4.565532168254185,1699893581.571922
1.1159725201778907e-05,1.1541261634639558e-05,-4.481221669082725,1699893582.1060407
1.0917276582334347e-05,1.1259558252471233e-05,-4.443687174787551,1699893582.6405048
1.1133903428134054e-05,1.0568843054560749e-05,-4.349159506726167,1699893583.1865802
1.0235530012861254e-05,1.023734302163528e-05,-4.274182078664579,1699893583.710775
1.1398725536964709e-05,1.1227568269002255e-05,-4.17087295962455,1699893584.2468143
1.0687746520597732e-05,1.0723687915653063e-05,-4.081829818471386,1699893584.7906103
1.0908219817624116e-05,1.066813107835988e-05,-3.970714367964866,1699893585.3249714
1.0528590084951405e-05,1.0406551545636118e-05,-3.909625451894212,1699893585.8499787
1.1251487972857349e-05,1.0737952599233267e-05,-3.8175921543749616,1699893586.382832
1.0019405430928505e-05,1.0364056122121305e-05,-3.772687539423726,1699893586.9270356
1.0981678126507518e-05,1.0741717239356387e-05,-3.6810061103147045,1699893587.4619436
1.0535843038836626e-05,1.0441579212710157e-05,-3.5672819739799424,1699893588.004643
1.0219309033310414e-05,1.0564755239664985e-05,-3.487276069099515,1699893588.529511
1.0412286606510434e-05,1.0624903333990734e-05,-3.4160938063479622,1699893589.0736632
1.0191941945378472e-05,9.900228682412345e-06,-3.3634171799116244,1699893589.606846
9.95924208167365e-06,1.0021892455818246e-05,-3.276428030584095,1699893590.1445103
1.0113206535273897e-05,1.0188828526049293e-05,-3.205233311083383,1699893590.6785934
9.638470179788612e-06,1.0046120077111728e-05,-3.1331555007529532,1699893591.2110445
